match_id,season,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,striker_id,non_striker_id,bowler_id
1237178,2020/21,1,3.4,Royal Challengers Bangalore,Sunrisers Hyderabad,AB de Villiers,AJ Finch,JO Holder,0,0,,,,,,,,,,c4487b84,b8d490fd,0f721006
548311,2012,2,4.4,Deccan Chargers,Chennai Super Kings,S Dhawan,PA Patel,R Ashwin,0,0,,,,,,,,,,0a476045,b5da6c24,495d42a5
734029,2014,2,0.2,Sunrisers Hyderabad,Chennai Super Kings,DA Warner,S Dhawan,MM Sharma,0,0,,,,,,,,,,dcce6f09,0a476045,759ac88f
419147,2009/10,1,5.4,Chennai Super Kings,Deccan Chargers,SK Raina,M Vijay,DR Smith,4,0,,,,,,,,,,1dc12ab9,4b57e452,35205dfc
1216516,2020/21,1,13.6,Sunrisers Hyderabad,Chennai Super Kings,PK Garg,Abhishek Sharma,RA Jadeja,2,0,,,,,,,,,,bb965e9a,f29185a1,fe93fd9d
598005,2013,2,15.2,Kolkata Knight Riders,Rajasthan Royals,B Lee,EJG Morgan,S Sreesanth,4,0,,,,,,,,,,dd09ff8e,d2a6c0e6,6b8eb6e5
733995,2014,2,17.1,Chennai Super Kings,Mumbai Indians,MS Dhoni,RA Jadeja,JJ Bumrah,1,0,,,,,,,,,,4a8a2e3b,fe93fd9d,462411b3
829733,2015,2,0.1,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,G Gambhir,Sandeep Sharma,2,0,,,,,,,,,,1c17e270,bb345e0b,ce820073
729301,2014,2,3.5,Delhi Daredevils,Sunrisers Hyderabad,M Vijay,Q de Kock,Y Venugopal Rao,2,0,,,,,,,,,,4b57e452,372455c4,fe763256
1136575,2018,2,13.1,Kolkata Knight Riders,Rajasthan Royals,N Rana,KD Karthik,S Gopal,1,0,,,,,,,,,,fb2d1dda,c03f1114,7a8bd078
598067,2013,2,6.1,Delhi Daredevils,Pune Warriors,B Chipli,V Sehwag,Yuvraj Singh,1,0,,,,,,,,,,5451a2c1,8ba8195d,1c914163
336034,2007/08,2,0.7,Deccan Chargers,Royal Challengers Bangalore,AC Gilchrist,VVS Laxman,DW Steyn,4,0,,,,,,,,,,2b6e6dec,de8cce37,8fd1a8f5
1136618,2018,1,14.4,Kolkata Knight Riders,Rajasthan Royals,AD Russell,KD Karthik,JC Archer,0,0,,,,,,,,,,bbd41817,c03f1114,5574750c
335983,2007/08,2,17.4,Kings XI Punjab,Chennai Super Kings,KC Sangakkara,SM Katich,M Muralitharan,0,0,,,,,,caught,KC Sangakkara,,,6b71e6cf,fdedb37c,4ba44e19
980979,2016,1,9.2,Sunrisers Hyderabad,Rising Pune Supergiants,KS Williamson,S Dhawan,R Bhatia,0,1,,,,1.0,,,,,,d027ba9f,0a476045,33a364a6
597998,2013,2,13.4,Kolkata Knight Riders,Delhi Daredevils,EJG Morgan,MK Tiwary,J Botha,4,0,,,,,,,,,,d2a6c0e6,26e5cabf,7c503806
1082625,2017,4,0.1,Gujarat Lions,Mumbai Indians,AJ Finch,BB McCullum,JJ Bumrah,0,1,,1.0,,,,,,,,b8d490fd,b8a55852,462411b3
1136572,2018,1,1.2,Kings XI Punjab,Chennai Super Kings,CH Gayle,KL Rahul,Harbhajan Singh,0,0,,,,,,,,,,db584dad,b17e2f24,8b5b6769
1304112,2022,1,3.5,Lucknow Super Giants,Kolkata Knight Riders,Q de Kock,KL Rahul,SP Narine,1,0,,,,,,,,,,372455c4,b17e2f24,9d430b40
336031,2007/08,1,13.3,Deccan Chargers,Kings XI Punjab,AC Gilchrist,RG Sharma,Yuvraj Singh,6,0,,,,,,,,,,2b6e6dec,740742ef,1c914163
419164,2009/10,2,10.4,Royal Challengers Bangalore,Deccan Chargers,KP Pietersen,R Dravid,PP Ojha,1,0,,,,,,,,,,39f01cdb,0184dc35,6c6591ab
1254075,2021,2,3.6,Rajasthan Royals,Kolkata Knight Riders,YBK Jaiswal,SV Samson,CV Varun,4,0,,,,,,,,,,6c19c6e5,a4cc73aa,5b7ab5a9
1304097,2022,2,10.3,Gujarat Titans,Mumbai Indians,Shubman Gill,WP Saha,RP Meredith,1,0,,,,,,,,,,b4b99816,fe11caa6,64775749
548308,2012,2,7.6,Mumbai Indians,Pune Warriors,KD Karthik,JEC Franklin,WD Parnell,1,0,,,,,,,,,,c03f1114,cf73ad76,3a60e0b5
501236,2011,1,18.3,Chennai Super Kings,Deccan Chargers,JA Morkel,MS Dhoni,I Sharma,0,0,,,,,,,,,,c3d35165,4a8a2e3b,5bb1a1c4
598014,2013,2,1.2,Rajasthan Royals,Kings XI Punjab,SR Watson,AM Rahane,RJ Harris,0,0,,,,,,,,,,4329fbb5,29e95537,12eddf28
1216499,2020/21,2,12.3,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,KH Pandya,DW Steyn,4,0,,,,,,,,,,271f83cd,5b8c830e,8fd1a8f5
501224,2011,1,9.1,Mumbai Indians,Deccan Chargers,KA Pollard,RG Sharma,PP Ojha,0,0,,,,,,caught,KA Pollard,,,a757b0d8,740742ef,6c6591ab
1216498,2020/21,1,6.6,Kings XI Punjab,Sunrisers Hyderabad,CH Gayle,KL Rahul,Rashid Khan,0,0,,,,,,,,,,db584dad,b17e2f24,5f547c8b
598070,2013,1,19.1,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,SL Malinga,6,0,,,,,,,,,,1dc12ab9,48fd7349,a12e1d51
1178422,2019,1,13.7,Kolkata Knight Riders,Mumbai Indians,AD Russell,Shubman Gill,RD Chahar,6,0,,,,,,,,,,bbd41817,b4b99816,2ed569a0
1178398,2019,2,10.5,Chennai Super Kings,Kolkata Knight Riders,F du Plessis,AT Rayudu,Kuldeep Yadav,4,0,,,,,,,,,,3355b542,70d205c9,8d2c70ad
1178394,2019,1,15.7,Mumbai Indians,Sunrisers Hyderabad,KA Pollard,HH Pandya,Sandeep Sharma,0,0,,,,,,,,,,a757b0d8,dbe50b21,ce820073
392227,2009,2,4.5,Chennai Super Kings,Mumbai Indians,S Badrinath,ML Hayden,DS Kulkarni,0,0,,,,,,,,,,3576e47e,d8699ab7,d2a989fc
733997,2014,2,15.3,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,G Gambhir,AR Patel,1,0,,,,,,,,,,93b4fc78,bb345e0b,2e171977
1178401,2019,1,3.6,Kolkata Knight Riders,Delhi Capitals,RV Uthappa,Shubman Gill,K Rabada,4,0,,,,,,,,,,1c17e270,b4b99816,e62dd25d
1304084,2022,2,12.1,Chennai Super Kings,Punjab Kings,AT Rayudu,RD Gaikwad,K Rabada,1,0,,,,,,,,,,70d205c9,45a43fe2,e62dd25d
392203,2009,1,16.4,Mumbai Indians,Kolkata Knight Riders,JP Duminy,AM Rahane,M Kartik,0,1,,,,1.0,,,,,,2e8994e7,29e95537,abfeb126
1254058,2021,1,2.2,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,CA Lynn,Mohammed Siraj,0,0,,,,,,,,,,740742ef,45eda7c8,2f49c897
548362,2012,2,15.3,Pune Warriors,Royal Challengers Bangalore,SPD Smith,B Kumar,M Muralitharan,0,0,,,,,,,,,,30a45b23,2e81a32d,4ba44e19
1254075,2021,2,15.6,Rajasthan Royals,Kolkata Knight Riders,DA Miller,SV Samson,M Prasidh Krishna,0,0,,,,,,,,,,d67d5f00,a4cc73aa,85e0cf10
419161,2009/10,1,17.1,Mumbai Indians,Kolkata Knight Riders,R Sathish,AT Rayudu,MK Tiwary,1,0,,,,,,,,,,626c5379,70d205c9,26e5cabf
1237181,2020/21,2,0.2,Mumbai Indians,Delhi Capitals,RG Sharma,Q de Kock,R Ashwin,0,0,,,,,,,,,,740742ef,372455c4,495d42a5
1082595,2017,2,19.6,Delhi Daredevils,Royal Challengers Bangalore,A Mishra,Z Khan,P Negi,1,0,,,,,,,,,,6b19d823,91a4a398,f62772e5
829783,2015,2,18.2,Mumbai Indians,Delhi Daredevils,KA Pollard,AT Rayudu,NM Coulter-Nile,0,0,,,,,,,,,,a757b0d8,70d205c9,56ab442f
501256,2011,1,13.2,Deccan Chargers,Mumbai Indians,B Chipli,DT Christian,MM Patel,0,0,,,,,,,,,,5451a2c1,2a2e6343,f0f628c7
829717,2015,2,0.2,Mumbai Indians,Kings XI Punjab,RG Sharma,AJ Finch,Sandeep Sharma,0,0,,,,,,lbw,RG Sharma,,,740742ef,b8d490fd,ce820073
1216508,2020/21,1,16.7,Mumbai Indians,Kolkata Knight Riders,HH Pandya,RG Sharma,PJ Cummins,0,0,,,,,,,,,,dbe50b21,740742ef,ded9240e
1216505,2020/21,2,12.6,Delhi Capitals,Royal Challengers Bangalore,AM Rahane,SS Iyer,Shahbaz Ahmed,0,1,,,,1.0,,,,,,29e95537,85ec8e33,f9e6e7ef
1304082,2022,2,7.1,Sunrisers Hyderabad,Royal Challengers Bangalore,KS Williamson,Abhishek Sharma,HV Patel,1,0,,,,,,,,,,d027ba9f,f29185a1,f986ca1a
548323,2012,1,11.6,Kings XI Punjab,Kolkata Knight Riders,Mandeep Singh,DJ Hussey,Shakib Al Hasan,0,0,,,,,,caught,Mandeep Singh,,,c3a96caf,fd835ab3,7dc35884
1136616,2018,1,17.1,Kings XI Punjab,Chennai Super Kings,R Ashwin,KK Nair,L Ngidi,0,1,1.0,,,,,,,,,495d42a5,944533a5,f834dcfc
1082639,2017,1,18.5,Kings XI Punjab,Kolkata Knight Riders,R Tewatia,AR Patel,CR Woakes,4,0,,,,,,,,,,39a2dfa8,2e171977,4c5d73db
1082638,2017,2,12.6,Sunrisers Hyderabad,Mumbai Indians,Yuvraj Singh,S Dhawan,JJ Bumrah,0,0,,,,,,,,,,1c914163,0a476045,462411b3
419163,2009/10,2,12.4,Deccan Chargers,Chennai Super Kings,B Sumanth,A Symonds,SB Jakati,2,0,,,,,,,,,,f4f0fafd,bd77eb62,c8179c68
598049,2013,2,13.6,Rajasthan Royals,Delhi Daredevils,AM Rahane,SR Watson,S Kaul,1,0,,,,,,,,,,29e95537,4329fbb5,dcf81436
829747,2015,1,5.2,Delhi Daredevils,Mumbai Indians,SS Iyer,JP Duminy,SL Malinga,0,0,,,,,,,,,,85ec8e33,2e8994e7,a12e1d51
392189,2009,1,11.4,Delhi Daredevils,Chennai Super Kings,AB de Villiers,KD Karthik,M Muralitharan,1,0,,,,,,,,,,c4487b84,c03f1114,4ba44e19
501237,2011,2,2.3,Kings XI Punjab,Mumbai Indians,PC Valthaty,SE Marsh,Harbhajan Singh,0,0,,,,,,,,,,25eeb281,508a1ea7,8b5b6769
598042,2013,1,4.2,Royal Challengers Bangalore,Pune Warriors,CH Gayle,SS Tiwary,BAW Mendis,1,0,,,,,,,,,,db584dad,709b0bac,ea0cdc12
598002,2013,2,3.4,Chennai Super Kings,Mumbai Indians,SK Raina,MEK Hussey,MM Patel,4,0,,,,,,,,,,1dc12ab9,48fd7349,f0f628c7
392227,2009,1,4.6,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,JP Duminy,JA Morkel,2,0,,,,,,,,,,f233bbb4,2e8994e7,c3d35165
1304049,2022,1,10.1,Royal Challengers Bangalore,Punjab Kings,F du Plessis,V Kohli,RD Chahar,1,0,,,,,,,,,,3355b542,ba607b88,2ed569a0
392224,2009,1,9.2,Chennai Super Kings,Royal Challengers Bangalore,ML Hayden,MS Dhoni,JH Kallis,1,0,,,,,,,,,,d8699ab7,4a8a2e3b,86dc8f2e
548363,2012,1,16.5,Mumbai Indians,Kolkata Knight Riders,RG Sharma,HH Gibbs,B Lee,0,1,1.0,,,,,,,,,740742ef,e1d1b294,dd09ff8e
980949,2016,1,13.1,Rising Pune Supergiants,Gujarat Lions,AM Rahane,SPD Smith,DJ Bravo,2,0,,,,,,,,,,29e95537,30a45b23,87e562a9
1178422,2019,2,6.6,Mumbai Indians,Kolkata Knight Riders,SA Yadav,KA Pollard,AD Russell,4,0,,,,,,,,,,271f83cd,a757b0d8,bbd41817
981019,2016,1,2.3,Sunrisers Hyderabad,Royal Challengers Bangalore,S Dhawan,DA Warner,S Aravind,0,0,,,,,,,,,,0a476045,dcce6f09,957532de
1304090,2022,2,9.2,Mumbai Indians,Rajasthan Royals,Tilak Varma,SA Yadav,R Ashwin,1,0,,,,,,,,,,b0482a1d,271f83cd,495d42a5
335991,2007/08,2,0.2,Mumbai Indians,Kings XI Punjab,L Ronchi,ST Jayasuriya,B Lee,1,0,,,,,,,,,,0fa5042b,f233bbb4,dd09ff8e
548312,2012,2,9.5,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,YK Pathan,J Botha,1,0,,,,,,,,,,26e5cabf,3c6ffae8,7c503806
419151,2009/10,1,17.5,Deccan Chargers,Royal Challengers Bangalore,RG Sharma,RJ Harris,A Kumble,1,0,,,,,,,,,,740742ef,12eddf28,0c2730df
1254062,2021,1,3.2,Mumbai Indians,Kolkata Knight Riders,RG Sharma,SA Yadav,Shakib Al Hasan,1,0,,,,,,,,,,740742ef,271f83cd,7dc35884
419146,2009/10,2,14.3,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Yuvraj Singh,JP Duminy,1,0,,,,,,,,,,6b71e6cf,1c914163,2e8994e7
980909,2016,1,6.2,Kolkata Knight Riders,Mumbai Indians,MK Pandey,G Gambhir,HH Pandya,1,0,,,,,,,,,,93b4fc78,bb345e0b,dbe50b21
548353,2012,1,10.4,Kolkata Knight Riders,Pune Warriors,BB McCullum,G Gambhir,WD Parnell,0,0,,,,,,,,,,b8a55852,bb345e0b,3a60e0b5
734019,2014,2,11.2,Kings XI Punjab,Delhi Daredevils,AR Patel,WP Saha,JP Duminy,1,0,,,,,,,,,,2e171977,fe11caa6,2e8994e7
1216544,2020/21,2,5.6,Chennai Super Kings,Royal Challengers Bangalore,RD Gaikwad,AT Rayudu,CH Morris,0,0,,,,,,,,,,45a43fe2,70d205c9,fb66ce1f
392226,2009,2,5.4,Kings XI Punjab,Delhi Daredevils,KC Sangakkara,Yuvraj Singh,MF Maharoof,0,0,,,,,,,,,,6b71e6cf,1c914163,ab89348d
1178402,2019,2,12.4,Rajasthan Royals,Mumbai Indians,JC Buttler,SV Samson,AS Joseph,4,0,,,,,,,,,,99b75528,a4cc73aa,b0946605
336034,2007/08,2,8.6,Deccan Chargers,Royal Challengers Bangalore,RG Sharma,VVS Laxman,JH Kallis,1,0,,,,,,,,,,740742ef,de8cce37,86dc8f2e
829759,2015,2,4.1,Kings XI Punjab,Sunrisers Hyderabad,M Vijay,GJ Bailey,TA Boult,0,0,,,,,,,,,,4b57e452,5056011d,a818c1be
980995,2016,1,4.5,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,MK Pandey,Iqbal Abdulla,4,0,,,,,,,,,,bb345e0b,93b4fc78,85aae393
733979,2014,1,3.3,Rajasthan Royals,Kolkata Knight Riders,AM Rahane,KK Nair,UT Yadav,4,0,,,,,,,,,,29e95537,944533a5,cc1e8c68
336023,2007/08,2,10.3,Royal Challengers Bangalore,Rajasthan Royals,R Dravid,DT Patil,SK Trivedi,1,0,,,,,,,,,,0184dc35,f48cf4da,3d7e087f
548365,2012,1,18.4,Rajasthan Royals,Pune Warriors,STR Binny,AM Rahane,A Nehra,1,0,,,,,,,,,,bd17b45f,29e95537,96fd40ae
1082617,2017,1,16.1,Kolkata Knight Riders,Royal Challengers Bangalore,CR Woakes,SA Yadav,TS Mills,4,0,,,,,,,,,,4c5d73db,271f83cd,245c97cb
598022,2013,1,12.5,Kolkata Knight Riders,Chennai Super Kings,R Bhatia,MK Tiwary,R Ashwin,0,0,,,,,,,,,,33a364a6,26e5cabf,495d42a5
1178397,2019,2,5.1,Kings XI Punjab,Sunrisers Hyderabad,MA Agarwal,KL Rahul,Mohammad Nabi,0,0,,,,,,,,,,00ea847a,b17e2f24,62af8546
829797,2015,1,6.4,Chennai Super Kings,Rajasthan Royals,BB McCullum,F du Plessis,JP Faulkner,0,0,,,,,,,,,,b8a55852,3355b542,808f425a
548376,2012,1,5.4,Deccan Chargers,Royal Challengers Bangalore,KC Sangakkara,JP Duminy,M Muralitharan,0,0,,,,,,,,,,6b71e6cf,2e8994e7,4ba44e19
980967,2016,2,1.3,Sunrisers Hyderabad,Gujarat Lions,DA Warner,S Dhawan,PJ Sangwan,6,0,,,,,,,,,,dcce6f09,0a476045,9fc0ef64
1304058,2022,2,16.1,Sunrisers Hyderabad,Lucknow Super Giants,Washington Sundar,N Pooran,AJ Tye,1,0,,,,,,,,,,f19ccfad,3241e3fd,7c7d63a2
1178405,2019,1,2.1,Delhi Capitals,Sunrisers Hyderabad,C Munro,S Dhawan,Sandeep Sharma,0,0,,,,,,,,,,af2c687b,0a476045,ce820073
1082600,2017,1,5.6,Sunrisers Hyderabad,Mumbai Indians,DA Warner,S Dhawan,JJ Bumrah,4,0,,,,,,,,,,dcce6f09,0a476045,462411b3
1216537,2020/21,2,10.4,Rajasthan Royals,Kings XI Punjab,RV Uthappa,SV Samson,M Ashwin,6,0,,,,,,,,,,1c17e270,a4cc73aa,e2db2409
1237177,2020/21,1,12.5,Mumbai Indians,Delhi Capitals,KH Pandya,Ishan Kishan,R Ashwin,0,0,,,,,,,,,,5b8c830e,752f7486,495d42a5
1254090,2021,1,10.4,Royal Challengers Bangalore,Punjab Kings,GJ Maxwell,D Padikkal,Harpreet Brar,1,0,,,,,,,,,,b681e71e,2c25d4f5,c05edf8e
598057,2013,1,18.4,Royal Challengers Bangalore,Kolkata Knight Riders,A Mithun,R Vinay Kumar,SP Narine,0,0,,,,,,caught,A Mithun,,,66cf56a5,41eb4a4f,9d430b40
1216518,2020/21,1,15.2,Rajasthan Royals,Sunrisers Hyderabad,SPD Smith,JC Buttler,V Shankar,1,0,,,,,,,,,,30a45b23,99b75528,0994d0ae
548359,2012,2,9.4,Deccan Chargers,Kings XI Punjab,DJ Harris,CL White,Azhar Mahmood,1,0,,,,,,,,,,39f82db3,d0513f63,9a158001
829815,2015,2,13.5,Mumbai Indians,Sunrisers Hyderabad,PA Patel,RG Sharma,KV Sharma,1,0,,,,,,,,,,b5da6c24,740742ef,119678fd
1178427,2019,1,16.3,Kings XI Punjab,Kolkata Knight Riders,SM Curran,Mandeep Singh,SP Narine,2,0,,,,,,,,,,e94915e6,c3a96caf,9d430b40
1304072,2022,2,12.6,Mumbai Indians,Lucknow Super Giants,Tilak Varma,SA Yadav,Ravi Bishnoi,1,0,,,,,,,,,,b0482a1d,271f83cd,df064e1a
548329,2012,1,16.5,Deccan Chargers,Delhi Daredevils,S Dhawan,CL White,M Morkel,4,0,,,,,,,,,,0a476045,d0513f63,5bb5a915
829805,2015,1,12.1,Mumbai Indians,Kolkata Knight Riders,HH Pandya,KA Pollard,AD Russell,1,0,,,,,,,,,,dbe50b21,a757b0d8,bbd41817
336038,2007/08,1,13.3,Rajasthan Royals,Delhi Daredevils,SR Watson,M Kaif,A Mishra,1,0,,,,,,,,,,4329fbb5,d84378a4,6b19d823
548316,2012,2,12.3,Delhi Daredevils,Chennai Super Kings,DPMD Jayawardene,KP Pietersen,SB Jakati,0,0,,,,,,,,,,d18f9182,39f01cdb,c8179c68
419122,2009/10,1,18.1,Kolkata Knight Riders,Mumbai Indians,CH Gayle,OA Shah,SL Malinga,1,0,,,,,,,,,,db584dad,7bf96684,a12e1d51
548317,2012,1,8.3,Mumbai Indians,Rajasthan Royals,KA Pollard,AT Rayudu,GB Hogg,1,0,,,,,,,,,,a757b0d8,70d205c9,f708a0bc
392202,2009,2,15.2,Rajasthan Royals,Chennai Super Kings,RA Jadeja,SK Warne,M Muralitharan,6,0,,,,,,,,,,fe93fd9d,bb18be76,4ba44e19
598052,2013,1,8.2,Kings XI Punjab,Rajasthan Royals,SE Marsh,AC Gilchrist,SK Trivedi,0,0,,,,,,,,,,508a1ea7,2b6e6dec,3d7e087f
1216536,2020/21,2,17.4,Chennai Super Kings,Kolkata Knight Riders,RA Jadeja,SM Curran,PJ Cummins,1,0,,,,,,,,,,fe93fd9d,e94915e6,ded9240e
501238,2011,2,12.2,Kochi Tuskers Kerala,Delhi Daredevils,BJ Hodge,PA Patel,Y Nagar,6,0,,,,,,,,,,b57f8a9a,b5da6c24,662c47a6
501236,2011,1,13.1,Chennai Super Kings,Deccan Chargers,MS Dhoni,SK Raina,PP Ojha,1,0,,,,,,,,,,4a8a2e3b,1dc12ab9,6c6591ab
1254102,2021,2,11.5,Punjab Kings,Kolkata Knight Riders,AK Markram,KL Rahul,N Rana,1,0,,,,,,,,,,6a26221c,b17e2f24,fb2d1dda
336022,2007/08,2,5.3,Kings XI Punjab,Delhi Daredevils,DPMD Jayawardene,LA Pomersbach,A Mishra,1,0,,,,,,,,,,d18f9182,b63ab531,6b19d823
1304048,2022,1,3.3,Mumbai Indians,Delhi Capitals,Ishan Kishan,RG Sharma,AR Patel,0,0,,,,,,,,,,752f7486,740742ef,2e171977
1178426,2019,2,1.4,Sunrisers Hyderabad,Mumbai Indians,MJ Guptill,WP Saha,SL Malinga,4,0,,,,,,,,,,2be41edb,fe11caa6,a12e1d51
419137,2009/10,1,5.4,Chennai Super Kings,Rajasthan Royals,ML Hayden,M Vijay,SB Wagh,4,0,,,,,,,,,,d8699ab7,4b57e452,dddca1d6
419138,2009/10,1,18.1,Mumbai Indians,Deccan Chargers,KA Pollard,AT Rayudu,Jaskaran Singh,1,0,,,,,,,,,,a757b0d8,70d205c9,d7b3a420
1175366,2019,1,7.1,Sunrisers Hyderabad,Royal Challengers Bangalore,JM Bairstow,DA Warner,YS Chahal,1,0,,,,,,,,,,abb83e27,dcce6f09,57ee1fde
548371,2012,2,8.6,Kings XI Punjab,Chennai Super Kings,DJ Hussey,AC Gilchrist,DJ Bravo,1,0,,,,,,,,,,fd835ab3,2b6e6dec,87e562a9
1175363,2019,1,13.6,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,AM Rahane,Sandeep Sharma,1,0,,,,,,,,,,a4cc73aa,29e95537,ce820073
598041,2013,1,13.1,Chennai Super Kings,Kings XI Punjab,JA Morkel,SK Raina,P Awana,1,0,,,,,,,,,,c3d35165,1dc12ab9,1a0c3177
336007,2007/08,1,12.3,Chennai Super Kings,Deccan Chargers,MS Dhoni,SK Raina,PP Ojha,0,0,,,,,,,,,,4a8a2e3b,1dc12ab9,6c6591ab
501231,2011,1,10.6,Mumbai Indians,Rajasthan Royals,KA Pollard,A Symonds,SR Watson,0,0,,,,,,,,,,a757b0d8,bd77eb62,4329fbb5
598050,2013,1,14.5,Mumbai Indians,Kolkata Knight Riders,KD Karthik,RG Sharma,SP Narine,0,0,,,,,,,,,,c03f1114,740742ef,9d430b40
335988,2007/08,1,15.5,Deccan Chargers,Delhi Daredevils,SB Bangar,RG Sharma,Mohammad Asif,1,0,,,,,,,,,,0604ef16,740742ef,e03b66ec
1082611,2017,2,3.6,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,SV Samson,S Kaul,0,0,,,,,,,,,,944533a5,a4cc73aa,dcf81436
419146,2009/10,1,4.1,Mumbai Indians,Kings XI Punjab,SR Tendulkar,AT Rayudu,L Ablish,4,0,,,,,,,,,,d2c2b2d5,70d205c9,8b9704ae
980947,2016,2,0.4,Mumbai Indians,Kolkata Knight Riders,RG Sharma,PA Patel,JD Unadkat,1,0,,,,,,,,,,740742ef,b5da6c24,1e66c162
829721,2015,1,3.5,Mumbai Indians,Rajasthan Royals,PA Patel,UBT Chand,STR Binny,2,0,,,,,,,,,,b5da6c24,0c94f480,bd17b45f
729297,2014,2,9.4,Rajasthan Royals,Chennai Super Kings,SPD Smith,STR Binny,SK Raina,0,0,,,,,,,,,,30a45b23,bd17b45f,1dc12ab9
501199,2011,1,6.6,Deccan Chargers,Rajasthan Royals,IR Jaggi,B Chipli,SK Warne,2,0,,,,,,,,,,dded65e7,5451a2c1,bb18be76
1136612,2018,2,1.4,Chennai Super Kings,Delhi Daredevils,SR Watson,AT Rayudu,S Lamichhane,0,0,,,,,,,,,,4329fbb5,70d205c9,b410bd3d
1304108,2022,1,18.7,Chennai Super Kings,Gujarat Titans,MS Dhoni,N Jagadeesan,Yash Dayal,1,0,,,,,,,,,,4a8a2e3b,bd54eef5,7210d461
1304096,2022,2,0.5,Sunrisers Hyderabad,Delhi Capitals,KS Williamson,Abhishek Sharma,SN Thakur,0,0,,,,,,,,,,d027ba9f,f29185a1,1abb78f8
1304116,2022,1,15.1,Sunrisers Hyderabad,Punjab Kings,Washington Sundar,R Shepherd,Arshdeep Singh,0,0,,,,,,,,,,f19ccfad,c5aef772,244048f6
829821,2015,1,2.5,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,CH Gayle,A Nehra,6,0,,,,,,,,,,ba607b88,db584dad,96fd40ae
1136618,2018,1,0.1,Kolkata Knight Riders,Rajasthan Royals,SP Narine,CA Lynn,K Gowtham,4,0,,,,,,,,,,9d430b40,45eda7c8,90de905a
829749,2015,1,3.5,Rajasthan Royals,Royal Challengers Bangalore,AM Rahane,SR Watson,Iqbal Abdulla,4,0,,,,,,,,,,29e95537,4329fbb5,85aae393
598048,2013,2,2.6,Royal Challengers Bangalore,Sunrisers Hyderabad,MA Agarwal,CH Gayle,I Sharma,0,0,,,,,,,,,,00ea847a,db584dad,5bb1a1c4
501259,2011,2,5.7,Deccan Chargers,Pune Warriors,S Dhawan,S Sohal,MR Marsh,1,0,,,,,,,,,,0a476045,3fca55af,3d8feaf8
1216516,2020/21,2,2.2,Chennai Super Kings,Sunrisers Hyderabad,SR Watson,F du Plessis,B Kumar,0,0,,,,,,,,,,4329fbb5,3355b542,2e81a32d
1254073,2021,1,5.7,Rajasthan Royals,Royal Challengers Bangalore,S Dube,SV Samson,KW Richardson,0,0,,,,,,,,,,a4e37e47,a4cc73aa,dfc4d8b5
336006,2007/08,1,16.5,Royal Challengers Bangalore,Kings XI Punjab,R Dravid,Z Khan,VRV Singh,4,0,,,,,,,,,,0184dc35,91a4a398,034b4b7d
336027,2007/08,2,9.1,Rajasthan Royals,Kolkata Knight Riders,M Kaif,SR Watson,SC Ganguly,1,0,,,,,,,,,,d84378a4,4329fbb5,725529bc
392185,2009,2,8.1,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,R Dravid,A Flintoff,0,0,,,,,,,,,,ba607b88,0184dc35,ddc0828d
392190,2009,1,18.8,Rajasthan Royals,Kolkata Knight Riders,AS Raut,SK Warne,CH Gayle,1,0,,,,,,,,,,c69a7b5c,bb18be76,db584dad
336025,2007/08,2,3.2,Chennai Super Kings,Kolkata Knight Riders,SP Fleming,PA Patel,I Sharma,0,0,,,,,,,,,,eea6b7f1,b5da6c24,5bb1a1c4
1216528,2020/21,1,4.4,Chennai Super Kings,Sunrisers Hyderabad,SM Curran,SR Watson,Sandeep Sharma,0,0,,,,,,bowled,SM Curran,,,e94915e6,4329fbb5,ce820073
1254062,2021,1,15.5,Mumbai Indians,Kolkata Knight Riders,KA Pollard,HH Pandya,PJ Cummins,4,0,,,,,,,,,,a757b0d8,dbe50b21,ded9240e
1136599,2018,2,5.5,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,M Vohra,S Kaul,1,0,,,,,,,,,,ba607b88,c03e2850,dcf81436
1136604,2018,1,0.4,Kolkata Knight Riders,Kings XI Punjab,CA Lynn,SP Narine,MM Sharma,0,0,,,,,,,,,,45eda7c8,9d430b40,759ac88f
548322,2012,2,1.2,Pune Warriors,Chennai Super Kings,RV Uthappa,JD Ryder,JA Morkel,6,0,,,,,,,,,,1c17e270,91ffa6c6,c3d35165
501264,2011,2,9.5,Kings XI Punjab,Deccan Chargers,AC Gilchrist,KD Karthik,A Mishra,0,1,,,,1.0,,,,,,2b6e6dec,c03f1114,6b19d823
